id,answer
sentence_1666,B
sentence_1667,B
sentence_1668,B
sentence_1669,B
sentence_1670,B
sentence_1671,B
sentence_1672,A
sentence_1673,A
sentence_1674,B
sentence_1675,B
sentence_1676,B
sentence_1677,A
sentence_1678,A
sentence_1679,A
sentence_1680,C
sentence_1681,C
sentence_1682,A
sentence_1683,B
sentence_1684,A
sentence_1685,A
sentence_1686,A
sentence_1687,B
sentence_1688,A
sentence_1689,B
sentence_1690,C
sentence_1691,A
sentence_1692,A
sentence_1693,A
sentence_1694,C
sentence_1695,C
sentence_1696,B
sentence_1697,B
sentence_1698,B
sentence_1699,C
sentence_1700,B
sentence_1701,B
sentence_1702,B
sentence_1703,C
sentence_1704,B
sentence_1705,A
sentence_1706,C
sentence_1707,C
sentence_1708,B
sentence_1709,C
sentence_1710,A
sentence_1711,A
sentence_1712,A
sentence_1713,A
sentence_1714,B
sentence_1715,B
sentence_1716,A
sentence_1717,B
sentence_1718,C
sentence_1719,A
sentence_1720,A
sentence_1721,B
sentence_1722,A
sentence_1723,C
sentence_1724,B
sentence_1725,A
sentence_1726,B
sentence_1727,A
sentence_1728,C
sentence_1729,A
sentence_1730,A
sentence_1731,B
sentence_1732,A
sentence_1733,B
sentence_1734,C
sentence_1735,B
sentence_1736,B
sentence_1737,C
sentence_1738,A
sentence_1739,B
sentence_1740,C
sentence_1741,B
sentence_1742,A
sentence_1743,B
sentence_1744,C
sentence_1745,B
sentence_1746,C
sentence_1747,B
sentence_1748,C
sentence_1749,C
sentence_1750,C
sentence_1751,B
sentence_1752,B
sentence_1753,B
sentence_1754,B
sentence_1755,B
sentence_1756,A
sentence_1757,C
sentence_1758,A
sentence_1759,C
sentence_1760,A
sentence_1761,A
sentence_1762,B
sentence_1763,C
sentence_1764,B
sentence_1765,A
sentence_1766,A
sentence_1767,A
sentence_1768,C
sentence_1769,A
sentence_1770,C
sentence_1771,A
sentence_1772,B
sentence_1773,A
sentence_1774,A
sentence_1775,B
sentence_1776,C
sentence_1777,C
sentence_1778,C
sentence_1779,B
sentence_1780,C
sentence_1781,A
sentence_1782,B
sentence_1783,A
sentence_1784,C
sentence_1785,C
sentence_1786,B
sentence_1787,A
sentence_1788,A
sentence_1789,B
sentence_1790,B
sentence_1791,C
sentence_1792,C
sentence_1793,B
sentence_1794,A
sentence_1795,B
sentence_1796,C
sentence_1797,C
sentence_1798,A
sentence_1799,A
sentence_1800,C
sentence_1801,A
sentence_1802,A
sentence_1803,A
sentence_1804,B
sentence_1805,A
sentence_1806,A
sentence_1807,B
sentence_1808,A
sentence_1809,B
sentence_1810,A
sentence_1811,C
sentence_1812,A
sentence_1813,B
sentence_1814,B
sentence_1815,C
sentence_1816,A
sentence_1817,B
sentence_1818,C
sentence_1819,A
sentence_1820,C
sentence_1821,C
sentence_1822,C
sentence_1823,A
sentence_1824,B
sentence_1825,C
sentence_1826,B
sentence_1827,A
sentence_1828,C
sentence_1829,C
sentence_1830,C
sentence_1831,A
sentence_1832,A
sentence_1833,B
sentence_1834,C
sentence_1835,C
sentence_1836,B
sentence_1837,C
sentence_1838,B
sentence_1839,B
sentence_1840,C
sentence_1841,B
sentence_1842,B
sentence_1843,A
sentence_1844,A
sentence_1845,C
sentence_1846,B
sentence_1847,B
sentence_1848,A
sentence_1849,C
sentence_1850,A
sentence_1851,C
sentence_1852,B
sentence_1853,B
sentence_1854,A
sentence_1855,C
sentence_1856,B
sentence_1857,A
sentence_1858,C
sentence_1859,A
sentence_1860,A
sentence_1861,C
sentence_1862,C
sentence_1863,A
sentence_1864,C
sentence_1865,B
sentence_1866,C
sentence_1867,A
sentence_1868,A
sentence_1869,C
sentence_1870,C
sentence_1871,A
sentence_1872,C
sentence_1873,B
sentence_1874,B
sentence_1875,C
sentence_1876,C
sentence_1877,A
sentence_1878,A
sentence_1879,B
sentence_1880,A
sentence_1881,A
sentence_1882,B
sentence_1883,B
sentence_1884,A
sentence_1885,B
sentence_1886,A
sentence_1887,B
sentence_1888,A
sentence_1889,B
sentence_1890,B
sentence_1891,A
sentence_1892,A
sentence_1893,C
sentence_1894,A
sentence_1895,A
sentence_1896,A
sentence_1897,A
sentence_1898,C
sentence_1899,B
sentence_1900,B
sentence_1901,C
sentence_1902,B
sentence_1903,B
sentence_1904,B
sentence_1905,B
sentence_1906,A
sentence_1907,C
sentence_1908,C
sentence_1909,B
sentence_1910,B
sentence_1911,B
sentence_1912,A
sentence_1913,B
sentence_1914,B
sentence_1915,A
sentence_1916,B
sentence_1917,C
sentence_1918,C
sentence_1919,B
sentence_1920,B
sentence_1921,B
sentence_1922,A
sentence_1923,B
sentence_1924,A
sentence_1925,B
sentence_1926,A
sentence_1927,B
sentence_1928,C
sentence_1929,A
sentence_1930,B
sentence_1931,C
sentence_1932,B
sentence_1933,B
sentence_1934,A
sentence_1935,C
sentence_1936,C
sentence_1937,A
sentence_1938,A
sentence_1939,B
sentence_1940,B
sentence_1941,B
sentence_1942,A
sentence_1943,B
sentence_1944,C
sentence_1945,B
sentence_1946,B
sentence_1947,C
sentence_1948,C
sentence_1949,C
sentence_1950,C
sentence_1951,B
sentence_1952,C
sentence_1953,B
sentence_1954,B
sentence_1955,C
sentence_1956,C
sentence_1957,C
sentence_1958,A
sentence_1959,C
sentence_1960,C
sentence_1961,C
sentence_1962,A
sentence_1963,A
sentence_1964,B
sentence_1965,A
sentence_1966,A
sentence_1967,C
sentence_1968,A
sentence_1969,A
sentence_1970,A
sentence_1971,C
sentence_1972,B
sentence_1973,C
sentence_1974,C
sentence_1975,B
sentence_1976,C
sentence_1977,C
sentence_1978,A
sentence_1979,B
sentence_1980,C
sentence_1981,C
sentence_1982,B
sentence_1983,A
sentence_1984,A
sentence_1985,C
sentence_1986,B
sentence_1987,B
sentence_1988,C
sentence_1989,B
sentence_1990,C
sentence_1991,A
sentence_1992,A
sentence_1993,B
sentence_1994,B
sentence_1995,C
sentence_1996,C
sentence_1997,A
sentence_1998,B
sentence_1999,C
sentence_2000,A
sentence_2001,B
sentence_2002,B
sentence_2003,B
sentence_2004,C
sentence_2005,A
sentence_2006,B
sentence_2007,C
sentence_2008,C
sentence_2009,B
sentence_2010,B
sentence_2011,A
sentence_2012,B
sentence_2013,C
sentence_2014,B
sentence_2015,B
sentence_2016,B
sentence_2017,C
sentence_2018,B
sentence_2019,A
sentence_2020,B
sentence_2021,A
sentence_2022,C
sentence_2023,C
sentence_2024,B
sentence_2025,C
sentence_2026,B
sentence_2027,C
sentence_2028,C
sentence_2029,A
sentence_2030,C
sentence_2031,C
sentence_2032,C
sentence_2033,B
sentence_2034,B
sentence_2035,B
sentence_2036,B
sentence_2037,B
sentence_2038,A
sentence_2039,A
sentence_2040,A
sentence_2041,A
sentence_2042,C
sentence_2043,A
sentence_2044,B
sentence_2045,B
sentence_2046,C
sentence_2047,B
sentence_2048,B
sentence_2049,C
sentence_2050,A
sentence_2051,C
sentence_2052,B
sentence_2053,C
sentence_2054,C
sentence_2055,C
sentence_2056,B
sentence_2057,A
sentence_2058,C
sentence_2059,B
sentence_2060,C
sentence_2061,B
sentence_2062,B
sentence_2063,B
sentence_2064,B
sentence_2065,C
sentence_2066,B
sentence_2067,B
sentence_2068,B
sentence_2069,B
sentence_2070,A
sentence_2071,A
sentence_2072,A
sentence_2073,C
sentence_2074,A
sentence_2075,B
sentence_2076,C
sentence_2077,C
sentence_2078,C
sentence_2079,C
sentence_2080,A
sentence_2081,A
sentence_2082,B
sentence_2083,A
sentence_2084,C
sentence_2085,B
sentence_2086,B
sentence_2087,B
sentence_2088,B
sentence_2089,C
sentence_2090,B
sentence_2091,A
sentence_2092,C
sentence_2093,B
sentence_2094,C
sentence_2095,A
sentence_2096,B
sentence_2097,C
sentence_2098,C
sentence_2099,B
sentence_2100,C
sentence_2101,C
sentence_2102,C
sentence_2103,C
sentence_2104,B
sentence_2105,B
sentence_2106,B
sentence_2107,B
sentence_2108,B
sentence_2109,C
sentence_2110,B
sentence_2111,A
sentence_2112,C
sentence_2113,A
sentence_2114,B
sentence_2115,C
sentence_2116,A
sentence_2117,B
sentence_2118,A
sentence_2119,B
sentence_2120,B
sentence_2121,A
sentence_2122,B
sentence_2123,C
sentence_2124,A
sentence_2125,C
sentence_2126,B
sentence_2127,C
sentence_2128,B
sentence_2129,C
sentence_2130,C
sentence_2131,C
sentence_2132,B
sentence_2133,C
sentence_2134,B
sentence_2135,A
sentence_2136,A
sentence_2137,C
sentence_2138,A
sentence_2139,C
sentence_2140,A
sentence_2141,C
sentence_2142,B
sentence_2143,A
sentence_2144,A
sentence_2145,B
sentence_2146,A
sentence_2147,B
sentence_2148,B
sentence_2149,B
sentence_2150,B
sentence_2151,B
sentence_2152,B
sentence_2153,B
sentence_2154,C
sentence_2155,B
sentence_2156,A
sentence_2157,C
sentence_2158,A
sentence_2159,C
sentence_2160,C
sentence_2161,B
sentence_2162,C
sentence_2163,A
sentence_2164,A
sentence_2165,B
sentence_2166,C
sentence_2167,B
sentence_2168,A
sentence_2169,B
sentence_2170,B
sentence_2171,C
sentence_2172,A
sentence_2173,A
sentence_2174,A
sentence_2175,C
sentence_2176,B
sentence_2177,A
sentence_2178,C
sentence_2179,A
sentence_2180,B
sentence_2181,B
sentence_2182,C
sentence_2183,B
sentence_2184,C
sentence_2185,A
sentence_2186,C
sentence_2187,C
sentence_2188,C
sentence_2189,C
sentence_2190,A
sentence_2191,A
sentence_2192,B
sentence_2193,C
sentence_2194,C
sentence_2195,A
sentence_2196,C
sentence_2197,B
sentence_2198,A
sentence_2199,C
sentence_2200,A
sentence_2201,A
sentence_2202,C
sentence_2203,B
sentence_2204,B
sentence_2205,C
sentence_2206,A
sentence_2207,C
sentence_2208,C
sentence_2209,A
sentence_2210,C
sentence_2211,A
sentence_2212,A
sentence_2213,C
sentence_2214,C
sentence_2215,C
sentence_2216,A
sentence_2217,C
sentence_2218,B
sentence_2219,C
sentence_2220,C
sentence_2221,B
sentence_2222,C
sentence_2223,C
sentence_2224,B
sentence_2225,A
sentence_2226,B
sentence_2227,B
sentence_2228,C
sentence_2229,B
sentence_2230,C
sentence_2231,C
sentence_2232,C
sentence_2233,B
sentence_2234,C
sentence_2235,B
sentence_2236,B
sentence_2237,A
sentence_2238,C
sentence_2239,B
sentence_2240,C
sentence_2241,B
sentence_2242,A
sentence_2243,C
sentence_2244,C
sentence_2245,C
sentence_2246,C
sentence_2247,A
sentence_2248,A
sentence_2249,A
sentence_2250,C
sentence_2251,B
sentence_2252,A
sentence_2253,C
sentence_2254,B
sentence_2255,C
sentence_2256,C
sentence_2257,C
sentence_2258,C
sentence_2259,C
sentence_2260,C
sentence_2261,C
sentence_2262,C
sentence_2263,C
sentence_2264,A
sentence_2265,B
sentence_2266,B
sentence_2267,B
sentence_2268,A
sentence_2269,B
sentence_2270,C
sentence_2271,B
sentence_2272,B
sentence_2273,C
sentence_2274,A
sentence_2275,B
sentence_2276,C
sentence_2277,A
sentence_2278,A
sentence_2279,A
sentence_2280,C
sentence_2281,C
sentence_2282,C
sentence_2283,B
sentence_2284,C
sentence_2285,C
sentence_2286,B
sentence_2287,A
sentence_2288,B
sentence_2289,C
sentence_2290,B
sentence_2291,B
sentence_2292,C
sentence_2293,A
sentence_2294,A
sentence_2295,B
sentence_2296,A
sentence_2297,B
sentence_2298,C
sentence_2299,B
sentence_2300,A
sentence_2301,B
sentence_2302,C
sentence_2303,B
sentence_2304,A
sentence_2305,A
sentence_2306,B
sentence_2307,C
sentence_2308,B
sentence_2309,A
sentence_2310,C
sentence_2311,C
sentence_2312,B
sentence_2313,A
sentence_2314,C
sentence_2315,B
sentence_2316,A
sentence_2317,A
sentence_2318,C
sentence_2319,B
sentence_2320,B
sentence_2321,C
sentence_2322,B
sentence_2323,B
sentence_2324,A
sentence_2325,A
sentence_2326,C
sentence_2327,A
sentence_2328,C
sentence_2329,C
sentence_2330,C
sentence_2331,C
sentence_2332,A
sentence_2333,C
sentence_2334,A
sentence_2335,C
sentence_2336,B
sentence_2337,A
sentence_2338,C
sentence_2339,C
sentence_2340,B
sentence_2341,B
sentence_2342,C
sentence_2343,A
sentence_2344,A
sentence_2345,C
sentence_2346,C
sentence_2347,B
sentence_2348,A
sentence_2349,B
sentence_2350,C
sentence_2351,A
sentence_2352,A
sentence_2353,C
sentence_2354,A
sentence_2355,B
sentence_2356,B
sentence_2357,C
sentence_2358,A
sentence_2359,C
sentence_2360,A
sentence_2361,A
sentence_2362,A
sentence_2363,B
sentence_2364,A
sentence_2365,C
sentence_2366,C
sentence_2367,A
sentence_2368,B
sentence_2369,C
sentence_2370,B
sentence_2371,B
sentence_2372,B
sentence_2373,A
sentence_2374,B
sentence_2375,A
sentence_2376,B
sentence_2377,A
sentence_2378,C
sentence_2379,B
sentence_2380,A
sentence_2381,A
sentence_2382,A
sentence_2383,B
sentence_2384,C
sentence_2385,A
sentence_2386,C
sentence_2387,A
sentence_2388,C
sentence_2389,A
sentence_2390,A
sentence_2391,C
sentence_2392,A
sentence_2393,B
sentence_2394,C
sentence_2395,B
sentence_2396,B
sentence_2397,A
sentence_2398,B
sentence_2399,C
sentence_2400,B
sentence_2401,C
sentence_2402,B
sentence_2403,A
sentence_2404,A
sentence_2405,C
sentence_2406,C
sentence_2407,A
sentence_2408,A
sentence_2409,C
sentence_2410,B
sentence_2411,C
sentence_2412,A
sentence_2413,C
sentence_2414,A
sentence_2415,A
sentence_2416,A
sentence_2417,C
sentence_2418,C
sentence_2419,C
sentence_2420,B
sentence_2421,C
sentence_2422,C
sentence_2423,B
sentence_2424,A
sentence_2425,B
sentence_2426,B
sentence_2427,B
sentence_2428,B
sentence_2429,B
sentence_2430,B
sentence_2431,B
sentence_2432,A
sentence_2433,A
sentence_2434,B
sentence_2435,B
sentence_2436,A
sentence_2437,C
sentence_2438,C
sentence_2439,B
sentence_2440,C
sentence_2441,C
sentence_2442,C
sentence_2443,C
sentence_2444,C
sentence_2445,C
sentence_2446,C
sentence_2447,C
sentence_2448,A
sentence_2449,B
sentence_2450,A
sentence_2451,C
sentence_2452,A
sentence_2453,B
sentence_2454,C
sentence_2455,A
sentence_2456,C
sentence_2457,B
sentence_2458,C
sentence_2459,C
sentence_2460,A
sentence_2461,A
sentence_2462,B
sentence_2463,A
sentence_2464,A
sentence_2465,C
sentence_2466,A
sentence_2467,C
sentence_2468,C
sentence_2469,A
sentence_2470,A
sentence_2471,C
sentence_2472,B
sentence_2473,C
sentence_2474,B
sentence_2475,B
sentence_2476,A
sentence_2477,C
sentence_2478,B
sentence_2479,C
sentence_2480,C
sentence_2481,B
sentence_2482,C
sentence_2483,A
sentence_2484,B
sentence_2485,A
sentence_2486,C
sentence_2487,C
sentence_2488,A
sentence_2489,B
sentence_2490,A
sentence_2491,B
sentence_2492,B
sentence_2493,C
sentence_2494,C
sentence_2495,C
sentence_2496,A
sentence_2497,A
sentence_2498,A
sentence_2499,C
sentence_2500,C
sentence_2501,A
sentence_2502,B
sentence_2503,C
sentence_2504,B
sentence_2505,A
sentence_2506,B
sentence_2507,B
sentence_2508,A
sentence_2509,B
sentence_2510,B
sentence_2511,A
sentence_2512,A
sentence_2513,C
sentence_2514,A
sentence_2515,C
sentence_2516,B
sentence_2517,A
sentence_2518,B
sentence_2519,A
sentence_2520,A
sentence_2521,B
sentence_2522,C
sentence_2523,B
sentence_2524,A
sentence_2525,B
sentence_2526,B
sentence_2527,C
sentence_2528,C
sentence_2529,A
sentence_2530,B
sentence_2531,C
sentence_2532,A
sentence_2533,C
sentence_2534,B
sentence_2535,A
sentence_2536,C
sentence_2537,C
sentence_2538,C
sentence_2539,B
sentence_2540,A
sentence_2541,A
sentence_2542,B
sentence_2543,C
sentence_2544,B
sentence_2545,A
sentence_2546,C
sentence_2547,A
sentence_2548,C
sentence_2549,A
sentence_2550,A
sentence_2551,C
sentence_2552,B
sentence_2553,B
sentence_2554,B
sentence_2555,C
sentence_2556,C
sentence_2557,C
sentence_2558,B
sentence_2559,B
sentence_2560,C
sentence_2561,C
sentence_2562,B
sentence_2563,A
sentence_2564,C
sentence_2565,C
sentence_2566,B
sentence_2567,A
sentence_2568,A
sentence_2569,A
sentence_2570,A
sentence_2571,C
sentence_2572,C
sentence_2573,C
sentence_2574,B
sentence_2575,B
sentence_2576,B
sentence_2577,A
sentence_2578,B
sentence_2579,B
sentence_2580,C
sentence_2581,C
sentence_2582,A
sentence_2583,A
sentence_2584,A
sentence_2585,B
sentence_2586,C
sentence_2587,C
sentence_2588,B
sentence_2589,A
sentence_2590,C
sentence_2591,C
sentence_2592,A
sentence_2593,B
sentence_2594,A
sentence_2595,B
sentence_2596,A
sentence_2597,C
sentence_2598,C
sentence_2599,C
sentence_2600,A
sentence_2601,C
sentence_2602,A
sentence_2603,C
sentence_2604,A
sentence_2605,C
sentence_2606,A
sentence_2607,A
sentence_2608,B
sentence_2609,C
sentence_2610,B
sentence_2611,A
sentence_2612,A
sentence_2613,A
sentence_2614,B
sentence_2615,C
sentence_2616,C
sentence_2617,B
sentence_2618,C
sentence_2619,A
sentence_2620,A
sentence_2621,A
sentence_2622,C
sentence_2623,A
sentence_2624,A
sentence_2625,A
sentence_2626,C
sentence_2627,B
sentence_2628,B
sentence_2629,C
sentence_2630,B
sentence_2631,A
sentence_2632,B
sentence_2633,B
sentence_2634,A
sentence_2635,B
sentence_2636,B
sentence_2637,C
sentence_2638,A
sentence_2639,C
sentence_2640,B
sentence_2641,B
sentence_2642,A
sentence_2643,C
sentence_2644,A
sentence_2645,A
sentence_2646,A
sentence_2647,B
sentence_2648,C
sentence_2649,A
sentence_2650,B
sentence_2651,C
sentence_2652,B
sentence_2653,C
sentence_2654,C
sentence_2655,A
sentence_2656,B
sentence_2657,B
sentence_2658,C
sentence_2659,C
sentence_2660,B
sentence_2661,B
sentence_2662,A
sentence_2663,C
sentence_2664,C
sentence_2665,C
sentence_2666,B
sentence_2667,B
sentence_2668,B
sentence_2669,C
sentence_2670,C
sentence_2671,A
sentence_2672,B
sentence_2673,B
sentence_2674,B
sentence_2675,C
sentence_2676,A
sentence_2677,C
sentence_2678,C
sentence_2679,C
sentence_2680,B
sentence_2681,A
sentence_2682,A
sentence_2683,A
sentence_2684,B
sentence_2685,A
sentence_2686,C
sentence_2687,A
sentence_2688,B
sentence_2689,A
sentence_2690,C
sentence_2691,B
sentence_2692,C
sentence_2693,A
sentence_2694,C
sentence_2695,B
sentence_2696,B
sentence_2697,B
sentence_2698,A
sentence_2699,B
sentence_2700,B
sentence_2701,A
sentence_2702,A
sentence_2703,B
sentence_2704,B
sentence_2705,B
sentence_2706,A
sentence_2707,A
sentence_2708,B
sentence_2709,A
sentence_2710,A
sentence_2711,C
sentence_2712,A
sentence_2713,B
sentence_2714,B
sentence_2715,A
sentence_2716,B
sentence_2717,C
sentence_2718,B
sentence_2719,A
sentence_2720,A
sentence_2721,A
sentence_2722,B
sentence_2723,B
sentence_2724,B
sentence_2725,B
sentence_2726,A
sentence_2727,A
sentence_2728,B
sentence_2729,A
sentence_2730,B
sentence_2731,C
sentence_2732,A
sentence_2733,A
sentence_2734,C
sentence_2735,C
sentence_2736,B
sentence_2737,A
sentence_2738,C
sentence_2739,B
sentence_2740,A
sentence_2741,B
sentence_2742,C
sentence_2743,B
sentence_2744,C
sentence_2745,C
sentence_2746,C
sentence_2747,B
sentence_2748,C
sentence_2749,C
sentence_2750,A
sentence_2751,A
sentence_2752,A
sentence_2753,A
sentence_2754,A
sentence_2755,C
sentence_2756,C
sentence_2757,A
sentence_2758,B
sentence_2759,B
sentence_2760,C
sentence_2761,B
sentence_2762,B
sentence_2763,C
sentence_2764,A
sentence_2765,B
sentence_2766,A
sentence_2767,A
sentence_2768,C
sentence_2769,B
sentence_2770,C
sentence_2771,B
sentence_2772,B
sentence_2773,A
sentence_2774,B
sentence_2775,A
sentence_2776,A
sentence_2777,A
sentence_2778,C
sentence_2779,B
sentence_2780,B
sentence_2781,C
sentence_2782,B
sentence_2783,C
sentence_2784,C
sentence_2785,C
sentence_2786,A
sentence_2787,A
sentence_2788,A
sentence_2789,B
sentence_2790,A
sentence_2791,C
sentence_2792,B
sentence_2793,C
sentence_2794,B
sentence_2795,A
sentence_2796,A
sentence_2797,C
sentence_2798,B
sentence_2799,C
sentence_2800,A
sentence_2801,A
sentence_2802,C
sentence_2803,B
sentence_2804,B
sentence_2805,A
sentence_2806,B
sentence_2807,B
sentence_2808,C
sentence_2809,C
sentence_2810,A
sentence_2811,C
sentence_2812,B
sentence_2813,B
sentence_2814,B
sentence_2815,C
sentence_2816,C
sentence_2817,B
sentence_2818,A
sentence_2819,B
sentence_2820,C
sentence_2821,A
sentence_2822,C
sentence_2823,B
sentence_2824,C
sentence_2825,C
sentence_2826,B
sentence_2827,A
sentence_2828,C
sentence_2829,B
sentence_2830,A
sentence_2831,B
sentence_2832,B
sentence_2833,C
sentence_2834,B
sentence_2835,B
sentence_2836,A
sentence_2837,B
sentence_2838,B
sentence_2839,A
sentence_2840,A
sentence_2841,A
sentence_2842,C
sentence_2843,C
sentence_2844,C
sentence_2845,A
sentence_2846,A
sentence_2847,C
sentence_2848,A
sentence_2849,B
sentence_2850,A
sentence_2851,A
sentence_2852,A
sentence_2853,C
sentence_2854,B
sentence_2855,C
sentence_2856,B
sentence_2857,A
sentence_2858,A
sentence_2859,B
sentence_2860,C
sentence_2861,C
sentence_2862,C
sentence_2863,C
sentence_2864,C
sentence_2865,C
sentence_2866,B
sentence_2867,B
sentence_2868,A
sentence_2869,C
sentence_2870,A
sentence_2871,B
sentence_2872,B
sentence_2873,C
sentence_2874,B
sentence_2875,A
sentence_2876,C
sentence_2877,B
sentence_2878,A
sentence_2879,A
sentence_2880,B
sentence_2881,A
sentence_2882,A
sentence_2883,C
sentence_2884,A
sentence_2885,B
sentence_2886,C
sentence_2887,B
sentence_2888,C
sentence_2889,B
sentence_2890,A
sentence_2891,B
sentence_2892,B
sentence_2893,C
sentence_2894,B
sentence_2895,A
sentence_2896,B
sentence_2897,B
sentence_2898,A
sentence_2899,C
sentence_2900,C
sentence_2901,B
sentence_2902,A
sentence_2903,C
sentence_2904,C
sentence_2905,B
sentence_2906,A
sentence_2907,B
sentence_2908,B
sentence_2909,B
sentence_2910,A
sentence_2911,A
sentence_2912,A
sentence_2913,A
sentence_2914,C
sentence_2915,C
sentence_2916,C
sentence_2917,C
sentence_2918,A
sentence_2919,B
sentence_2920,B
sentence_2921,A
sentence_2922,B
sentence_2923,B
sentence_2924,A
sentence_2925,A
sentence_2926,B
sentence_2927,C
sentence_2928,A
sentence_2929,C
sentence_2930,A
sentence_2931,A
sentence_2932,A
sentence_2933,C
sentence_2934,C
sentence_2935,C
sentence_2936,B
sentence_2937,B
sentence_2938,C
sentence_2939,B
sentence_2940,C
sentence_2941,A
sentence_2942,A
sentence_2943,B
sentence_2944,C
sentence_2945,C
sentence_2946,A
sentence_2947,C
sentence_2948,A
sentence_2949,A
sentence_2950,C
sentence_2951,A
sentence_2952,B
sentence_2953,B
sentence_2954,B
sentence_2955,B
sentence_2956,C
sentence_2957,B
sentence_2958,A
sentence_2959,B
sentence_2960,B
sentence_2961,B
sentence_2962,C
sentence_2963,A
sentence_2964,A
sentence_2965,A
sentence_2966,A
sentence_2967,A
sentence_2968,C
sentence_2969,B
sentence_2970,C
sentence_2971,C
sentence_2972,B
sentence_2973,B
sentence_2974,C
sentence_2975,A
sentence_2976,A
sentence_2977,C
sentence_2978,A
sentence_2979,B
sentence_2980,A
sentence_2981,B
sentence_2982,B
sentence_2983,C
sentence_2984,B
sentence_2985,A
sentence_2986,B
sentence_2987,B
sentence_2988,C
sentence_2989,A
sentence_2990,B
sentence_2991,A
sentence_2992,B
sentence_2993,A
sentence_2994,A
sentence_2995,C
sentence_2996,C
sentence_2997,C
sentence_2998,C
sentence_2999,C
sentence_3000,C
sentence_3001,B
sentence_3002,A
sentence_3003,A
sentence_3004,B
sentence_3005,A
sentence_3006,C
sentence_3007,C
sentence_3008,C
sentence_3009,A
sentence_3010,C
sentence_3011,A
sentence_3012,B
sentence_3013,A
sentence_3014,B
sentence_3015,B
sentence_3016,A
sentence_3017,C
sentence_3018,C
sentence_3019,C
sentence_3020,A
sentence_3021,C
sentence_3022,B
sentence_3023,B
sentence_3024,B
sentence_3025,A
sentence_3026,A
sentence_3027,C
sentence_3028,B
sentence_3029,B
sentence_3030,C
sentence_3031,C
sentence_3032,C
sentence_3033,A
sentence_3034,B
sentence_3035,C
sentence_3036,A
sentence_3037,A
sentence_3038,A
sentence_3039,B
sentence_3040,A
sentence_3041,C
sentence_3042,A
sentence_3043,C
sentence_3044,B
sentence_3045,C
sentence_3046,B
sentence_3047,B
sentence_3048,C
sentence_3049,C
sentence_3050,B
sentence_3051,A
sentence_3052,A
sentence_3053,A
sentence_3054,B
sentence_3055,A
sentence_3056,C
sentence_3057,C
sentence_3058,C
sentence_3059,A
sentence_3060,C
sentence_3061,A
sentence_3062,A
sentence_3063,C
sentence_3064,A
sentence_3065,A
sentence_3066,A
sentence_3067,A
sentence_3068,C
sentence_3069,C
sentence_3070,A
sentence_3071,C
sentence_3072,A
sentence_3073,C
sentence_3074,A
sentence_3075,A
sentence_3076,B
sentence_3077,C
sentence_3078,B
sentence_3079,A
sentence_3080,A
sentence_3081,B
sentence_3082,C
sentence_3083,C
sentence_3084,C
sentence_3085,C
sentence_3086,C
sentence_3087,A
sentence_3088,B
sentence_3089,C
sentence_3090,C
sentence_3091,A
sentence_3092,A
sentence_3093,A
sentence_3094,B
sentence_3095,C
sentence_3096,C
sentence_3097,A
sentence_3098,A
sentence_3099,B
sentence_3100,C
sentence_3101,B
sentence_3102,C
sentence_3103,C
sentence_3104,B
sentence_3105,B
sentence_3106,C
sentence_3107,B
sentence_3108,A
sentence_3109,B
sentence_3110,B
sentence_3111,A
sentence_3112,C
sentence_3113,B
sentence_3114,B
sentence_3115,C
sentence_3116,A
sentence_3117,B
sentence_3118,C
sentence_3119,B
sentence_3120,C
sentence_3121,C
sentence_3122,A
sentence_3123,B
sentence_3124,C
sentence_3125,A
sentence_3126,A
sentence_3127,B
sentence_3128,A
sentence_3129,C
sentence_3130,A
sentence_3131,A
sentence_3132,A
sentence_3133,A
sentence_3134,C
sentence_3135,C
sentence_3136,C
sentence_3137,A
sentence_3138,C
sentence_3139,A
sentence_3140,C
sentence_3141,A
sentence_3142,C
sentence_3143,A
sentence_3144,C
sentence_3145,A
sentence_3146,C
sentence_3147,A
sentence_3148,A
sentence_3149,B
sentence_3150,B
sentence_3151,C
sentence_3152,C
sentence_3153,B
sentence_3154,B
sentence_3155,A
sentence_3156,C
sentence_3157,A
sentence_3158,A
sentence_3159,A
sentence_3160,C
sentence_3161,B
sentence_3162,C
sentence_3163,C
sentence_3164,A
sentence_3165,B
sentence_3166,A
sentence_3167,B
sentence_3168,A
sentence_3169,A
sentence_3170,C
sentence_3171,B
sentence_3172,B
sentence_3173,C
sentence_3174,C
sentence_3175,C
sentence_3176,B
sentence_3177,A
sentence_3178,B
sentence_3179,C
sentence_3180,A
sentence_3181,C
sentence_3182,B
sentence_3183,A
sentence_3184,A
sentence_3185,B
sentence_3186,B
sentence_3187,A
sentence_3188,B
sentence_3189,A
sentence_3190,C
sentence_3191,B
sentence_3192,C
sentence_3193,C
sentence_3194,B
sentence_3195,A
sentence_3196,A
sentence_3197,C
sentence_3198,B
sentence_3199,C
sentence_3200,C
sentence_3201,C
sentence_3202,A
sentence_3203,C
sentence_3204,C
sentence_3205,A
sentence_3206,B
sentence_3207,C
sentence_3208,C
sentence_3209,B
sentence_3210,A
sentence_3211,B
sentence_3212,B
sentence_3213,C
sentence_3214,C
sentence_3215,C
sentence_3216,A
sentence_3217,B
sentence_3218,A
sentence_3219,B
sentence_3220,C
